json_stats: {"RAM": "8.29/251.57G", "_type": "train_epoch", "dt": 0.13360, "dt_data": 0.13360, "dt_net": 0.79827, "epoch": "49/200", "eta": "0:00:20", "gpu_mem": "8.07G", "grad_norm": 4.18444, "loss": 1.23762, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.23/251.57G", "_type": "train_epoch", "dt": 0.13204, "dt_data": 0.13204, "dt_net": 0.78483, "epoch": "50/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 3.36835, "loss": 0.88163, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.32/251.57G", "_type": "val_epoch", "acc(ego)": 0.62745, "acc(gaze)": 0.22222, "epoch": "50/200", "f1(ego)": 0.71744, "f1(gaze)": 0.08081, "gpu_mem": "8.07G", "min_top1_err": 70.00000, "min_top5_err": 20.00000, "time_diff": 0.00011, "top1_err": 70.00000, "top5_err": 20.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.14183, "dt_data": 0.14183, "dt_net": 0.78514, "epoch": "51/200", "eta": "0:00:21", "gpu_mem": "8.07G", "grad_norm": 6.07992, "loss": 1.37876, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.32/251.57G", "_type": "train_epoch", "dt": 0.13163, "dt_data": 0.13163, "dt_net": 0.79473, "epoch": "52/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 6.58391, "loss": 0.96213, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13162, "dt_data": 0.13162, "dt_net": 0.78056, "epoch": "53/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 10.41609, "loss": 1.27600, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.32/251.57G", "_type": "train_epoch", "dt": 0.13297, "dt_data": 0.13297, "dt_net": 0.80494, "epoch": "54/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 4.97939, "loss": 1.25879, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.33/251.57G", "_type": "train_epoch", "dt": 0.13313, "dt_data": 0.13313, "dt_net": 0.78723, "epoch": "55/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 5.27894, "loss": 0.76746, "lr": 0.00010, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13237, "dt_data": 0.13237, "dt_net": 0.79656, "epoch": "56/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 7.49317, "loss": 1.60086, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13381, "dt_data": 0.13381, "dt_net": 0.79162, "epoch": "57/200", "eta": "0:00:19", "gpu_mem": "8.07G", "grad_norm": 8.61251, "loss": 1.28906, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.31/251.57G", "_type": "train_epoch", "dt": 0.13308, "dt_data": 0.13308, "dt_net": 0.78653, "epoch": "58/200", "eta": "0:00:18", "gpu_mem": "8.07G", "grad_norm": 8.60134, "loss": 2.41827, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
json_stats: {"RAM": "8.33/251.57G", "_type": "train_epoch", "dt": 0.13453, "dt_data": 0.13453, "dt_net": 0.78098, "epoch": "59/200", "eta": "0:00:18", "gpu_mem": "8.07G", "grad_norm": 9.12879, "loss": 1.94971, "lr": 0.00009, "top1_err": 0.00000, "top5_err": 0.00000}
